iter	Passed	Remaining
415	3076	8017
416	3084	8010
417	3091	8002
418	3099	7995
419	3106	7987
420	3113	7979
421	3120	7972
422	3127	7963
423	3135	7955
424	3142	7948
425	3149	7941
426	3157	7933
427	3164	7925
428	3171	7917
429	3179	7910
430	3186	7903
431	3193	7896
432	3201	7887
433	3208	7881
434	3215	7873
435	3223	7865
436	3230	7857
437	3237	7849
438	3244	7841
439	3251	7834
440	3259	7826
441	3266	7818
442	3274	7811
443	3282	7806
444	3290	7800
445	3297	7792
446	3304	7785
447	3312	7778
448	3320	7772
449	3328	7766
450	3336	7759
451	3344	7753
452	3351	7745
453	3358	7738
454	3366	7731
455	3374	7726
456	3381	7717
457	3388	7709
458	3396	7702
459	3403	7694
460	3411	7687
461	3418	7680
462	3426	7673
463	3433	7665
464	3440	7657
465	3447	7649
466	3454	7642
467	3462	7634
468	3469	7626
469	3477	7619
470	3484	7612
471	3492	7605
472	3499	7598
473	3506	7591
474	3514	7583
475	3521	7576
476	3529	7568
477	3536	7561
478	3543	7553
479	3550	7545
480	3559	7540
481	3566	7533
482	3575	7527
483	3581	7518
484	3589	7512
485	3597	7505
486	3604	7497
487	3611	7489
488	3619	7482
489	3626	7474
490	3633	7466
491	3640	7459
492	3647	7450
493	3655	7444
494	3663	7437
495	3670	7430
496	3677	7422
497	3685	7414
498	3692	7407
499	3700	7400
500	3707	7392
501	3714	7384
502	3722	7377
503	3729	7369
504	3736	7362
505	3743	7354
506	3750	7346
507	3757	7338
508	3765	7330
509	3772	7322
510	3779	7314
511	3786	7306
512	3793	7298
513	3800	7291
514	3807	7282
515	3814	7274
516	3821	7266
517	3828	7258
518	3836	7251
519	3843	7243
520	3850	7235
521	3858	7228
522	3865	7220
523	3873	7213
524	3880	7206
525	3887	7198
526	3894	7191
527	3902	7184
528	3909	7175
529	3916	7168
530	3924	7161
531	3931	7152
532	3938	7146
533	3946	7139
534	3953	7131
535	3960	7123
536	3968	7115
537	3975	7108
538	3983	7101
539	3990	7093
540	3997	7085
541	4004	7078
542	4012	7071
543	4019	7063
544	4026	7056
545	4034	7049
546	4042	7042
547	4049	7035
548	4057	7027
549	4064	7020
550	4071	7012
551	4078	7004
552	4086	6998
553	4093	6990
554	4101	6983
555	4108	6975
556	4116	6969
557	4123	6961
558	4131	6954
559	4138	6946
560	4145	6939
561	4153	6931
562	4160	6924
563	4168	6918
564	4175	6910
565	4183	6903
566	4190	6895
567	4198	6888
568	4205	6881
569	4212	6873
570	4220	6865
571	4227	6858
572	4235	6851
573	4242	6844
574	4249	6836
575	4257	6829
576	4265	6823
577	4274	6817
578	4282	6811
579	4289	6804
580	4297	6797
581	4305	6790
582	4313	6784
583	4320	6777
584	4328	6770
585	4336	6763
586	4343	6756
587	4351	6749
588	4360	6743
589	4368	6737
590	4375	6729
591	4383	6722
592	4390	6715
593	4398	6708
594	4406	6701
595	4414	6696
596	4423	6691
597	4431	6684
598	4439	6677
599	4446	6669
600	4453	6661
601	4461	6655
602	4469	6648
603	4477	6641
604	4484	6634
605	4492	6627
606	4499	6619
607	4506	6612
608	4514	6605
609	4521	6597
610	4529	6590
611	4536	6582
612	4545	6577
613	4553	6570
614	4561	6563
615	4568	6555
616	4576	6548
617	4583	6542
618	4591	6534
619	4598	6526
620	4605	6518
621	4612	6511
622	4619	6503
623	4627	6496
624	4634	6488
625	4641	6480
626	4649	6473
627	4656	6465
628	4663	6457
629	4670	6449
630	4677	6442
631	4684	6434
632	4692	6427
633	4699	6419
634	4707	6412
635	4714	6404
636	4721	6397
637	4728	6389
638	4735	6381
639	4742	6373
640	4750	6366
641	4758	6359
642	4765	6351
643	4772	6344
644	4780	6336
645	4787	6328
646	4794	6320
647	4801	6313
648	4808	6305
649	4815	6297
650	4823	6290
651	4830	6283
652	4838	6276
653	4847	6269
654	4854	6263
655	4862	6255
656	4869	6247
657	4876	6239
658	4883	6232
659	4891	6225
660	4898	6217
661	4906	6210
662	4913	6202
663	4920	6195
664	4927	6187
665	4934	6179
666	4942	6171
667	4949	6164
668	4957	6157
669	4964	6150
670	4971	6142
671	4979	6134
672	4986	6127
673	4994	6120
674	5001	6112
675	5009	6106
676	5017	6099
677	5024	6091
678	5032	6084
679	5040	6078
680	5048	6071
681	5056	6064
682	5064	6057
683	5072	6050
684	5079	6043
685	5087	6037
686	5096	6031
687	5104	6024
688	5111	6016
689	5119	6009
690	5127	6002
691	5134	5995
692	5141	5987
693	5149	5980
694	5156	5973
695	5164	5965
696	5172	5958
697	5180	5951
698	5188	5945
699	5196	5938
700	5203	5931
701	5211	5924
702	5219	5917
703	5227	5910
704	5234	5903
705	5242	5895
706	5249	5888
707	5257	5881
708	5265	5874
709	5272	5866
710	5279	5858
711	5287	5851
712	5294	5844
713	5301	5836
714	5309	5828
715	5316	5821
716	5323	5813
717	5331	5806
718	5338	5798
719	5345	5790
720	5352	5783
721	5359	5775
722	5366	5767
723	5373	5759
724	5381	5752
725	5389	5745
726	5396	5737
727	5403	5729
728	5409	5721
729	5417	5714
730	5424	5706
731	5431	5698
732	5439	5691
733	5446	5684
734	5453	5676
735	5460	5668
736	5468	5661
737	5475	5653
738	5482	5646
739	5490	5638
740	5497	5631
741	5504	5623
742	5511	5615
743	5518	5607
744	5525	5600
745	5534	5593
746	5542	5586
747	5549	5579
748	5557	5572
749	5564	5564
750	5571	5556
751	5579	5549
752	5586	5541
753	5592	5533
754	5600	5526
755	5608	5519
756	5615	5511
757	5622	5503
758	5629	5496
759	5637	5489
760	5644	5481
761	5652	5474
762	5659	5466
763	5666	5458
764	5674	5451
765	5681	5444
766	5688	5436
767	5695	5428
768	5702	5421
769	5710	5413
770	5717	5405
771	5724	5398
772	5731	5390
773	5738	5382
774	5745	5375
775	5753	5367
776	5760	5360
777	5767	5352
778	5774	5344
779	5782	5337
780	5789	5330
781	5796	5322
782	5804	5314
783	5811	5307
784	5818	5299
785	5826	5292
786	5834	5285
787	5841	5278
788	5849	5270
789	5856	5263
790	5863	5255
791	5871	5248
792	5878	5241
793	5885	5233
794	5893	5226
795	5900	5218
796	5907	5211
797	5914	5203
798	5922	5196
799	5929	5188
800	5936	5180
801	5943	5173
802	5951	5166
803	5959	5159
804	5966	5151
805	5973	5143
806	5980	5136
807	5988	5128
808	5995	5120
809	6002	5113
810	6010	5106
811	6017	5098
812	6025	5091
813	6031	5083
814	6039	5075
815	6046	5068
816	6053	5060
817	6061	5053
818	6068	5046
819	6076	5038
820	6083	5031
821	6091	5024
822	6098	5016
823	6106	5009
824	6113	5001
825	6120	4994
826	6127	4986
827	6134	4979
828	6142	4971
829	6149	4963
830	6156	4956
831	6163	4948
832	6171	4941
833	6178	4933
834	6186	4926
835	6192	4918
836	6200	4911
837	6207	4903
838	6214	4896
839	6222	4889
840	6229	4881
841	6237	4874
842	6244	4866
843	6251	4859
844	6259	4851
845	6266	4844
846	6273	4836
847	6280	4828
848	6287	4821
849	6295	4814
850	6302	4806
851	6309	4798
852	6316	4791
853	6323	4783
854	6330	4775
855	6338	4768
856	6345	4760
857	6352	4753
858	6359	4745
859	6367	4738
860	6374	4731
861	6382	4723
862	6389	4716
863	6396	4708
864	6403	4701
865	6412	4694
866	6420	4687
867	6427	4680
868	6435	4672
869	6442	4665
870	6449	4657
871	6457	4650
872	6464	4643
873	6471	4635
874	6479	4627
875	6486	4620
876	6493	4612
877	6501	4605
878	6508	4598
879	6516	4590
880	6524	4584
881	6532	4576
882	6539	4569
883	6546	4561
884	6554	4554
885	6561	4547
886	6568	4539
887	6575	4532
888	6583	4524
889	6590	4517
890	6598	4510
891	6605	4502
892	6613	4495
893	6620	4487
894	6627	4479
895	6634	4472
896	6641	4464
897	6649	4457
898	6655	4449
899	6663	4442
900	6670	4434
901	6678	4427
902	6685	4419
